0,0.20055,0.37951,0.39641,0
1,0.20912,0.49988,0.47225,0
2,0.24866,0.69592,0.26713,0
3,0.081483,0.30734,0.45879,0
4,0.18732,0.61323,0.2296,0
5,0.22822,0.49794,0.35969,0
6,0.11109,0.64744,0.28971,0
7,0.53232,0.027059,0.70554,0
8,0.00902,0.63202,0.053735,0
9,0.12408,0.83837,0.14204,0
10,0.24001,0.44355,0.18835,0
11,-0.027117,0.11148,0.11989,0
12,0.26669,0.34994,0.61147,0
13,0.067731,0.19885,0.081562,0
14,-0.029182,0.21131,0.45264,0
15,-0.033801,1.154,-0.20599,0
16,0.27053,0.29913,0.4687,0
17,0.028084,0.24231,0.43224,0
18,0.20393,0.56037,0.13495,0
19,0.20876,0.4965,0.42548,0
20,0.11119,0.63174,0.24796,0
21,-0.30505,1.2523,-0.29222,0
22,0.12709,0.5305,0.38069,0
23,0.12624,0.66286,0.21916,0
24,0.29264,0.29252,0.34415,0
25,0.079997,0.23967,0.32124,0
26,0.20817,0.6024,0.47935,0
27,0.26345,0.14318,0.61965,0
28,-0.054623,0.92857,-0.026927,0
29,-0.35884,1.1171,-0.46577,0
30,0.10248,0.28993,0.07732,0
31,0.1409,0.7556,0.33886,0
32,0.009297,0.78609,0.07811,0
33,0.001222,0.53108,0.2013,0
34,0.013079,0.75841,-0.060128,0
35,0.099873,0.57415,0.1756,0
36,0.2953,0.34016,0.64812,0
37,0.12446,0.41949,0.43815,0
38,0.20279,0.17566,0.56391,0
39,0.13287,0.14592,0.5326,0
40,0.011834,0.088476,0.025515,0
41,0.046426,0.62672,0.074912,0
42,0.033901,0.24045,-0.089401,0
43,-0.080617,0.90597,-0.097908,0
44,0.036752,0.48916,0.23585,0
45,-0.010554,0.97197,-0.15967,0
46,-0.081668,1.0237,0.056945,0
47,-0.068739,0.9403,-0.25588,0
48,-0.2271,0.55916,0.17154,0
49,0.17203,0.56315,0.30834,0
50,-0.043723,0.080508,0.61608,0
51,0.015187,0.77062,-0.18476,0
52,-0.00175,0.50246,0.011944,0
53,1.2296,0.50782,0.13648,0
54,0.14813,0.50448,0.38905,0
55,0.21043,0.31931,0.28987,0
56,0.19437,0.49453,0.14058,0
57,0.057995,0.25237,0.48274,0
58,0.32528,0.28601,0.57792,0
59,-0.22197,0.99486,-0.28383,0
60,-0.074235,0.5205,0.25495,0
61,0.14403,0.09427,0.57841,0
62,0.01851,0.75869,-0.11986,0
63,0.14088,0.15582,0.68153,0
64,-0.10375,0.92067,-0.34072,0
65,0.003469,0.34014,0.14117,0
66,0.044813,0.74188,-0.029547,0
67,-0.072354,1.1218,-0.023798,0
68,0.18652,0.35741,0.46252,0
69,0.35808,0.3604,0.37931,0
70,0.11936,0.83075,0.19891,0
71,0.06773,0.19032,0.25875,0
72,-0.054723,0.35025,0.51538,0
73,0.064812,0.39736,0.20917,0
74,0.035352,0.4413,0.044173,0
75,-34.754,0,0,0
76,0.23207,0.72814,0.1996,0
77,0.086734,0.35868,0.40254,0
78,0.011123,0.18941,0.36917,0
79,0.12146,0.24069,0.22026,0
80,0.087366,0.33897,0.29984,0
81,0.030232,0.41512,0.094882,0
82,0,0.21671,0.47279,0
83,0.077604,0.30417,0.39144,0
84,0.24737,0.44295,-0.013942,0
85,0.082955,0.59173,0.27833,0
86,0.010386,1.061,0.091047,0
87,0.34279,0.33023,0.57519,0
88,0.026461,0.64655,0.21032,0
89,0.068167,0.56845,0.071875,0
90,0.007744,0.75664,-0.015723,0
91,0.08718,0.53511,-0.11223,0
92,0.39616,0.18959,0.65827,0
93,0.06555,0.14123,0.35611,0
94,0.36748,0.57641,-0.052432,0
95,0.28948,0.45976,0.53066,0
96,0.11564,0.6544,0.58713,0
97,0.90856,0.54869,-0.00113,0
98,-0.006985,0.39142,0.37406,0
99,0.016863,0.68983,0.091017,0
100,-0.001611,0.21665,0.52875,0
101,-0.030391,1.5015,-0.32972,0
102,0.046772,0.62188,0.29023,0
103,0.26069,0.26321,0.58996,0
104,0.040019,0.28111,0.35688,0
105,0.11741,0.34961,0.58896,0
106,0.19186,0.11538,0.7439,0
107,0.14061,0.26903,0.51999,0
108,0.13646,0.60961,0.061256,0
109,-0.079066,0.565,0.31332,0
110,-0.44949,0.81018,0.050202,0
111,0.10535,0.56658,0.20319,0
112,0.018787,0.70616,0.18278,0
113,0.31047,0.95728,0.20189,0
114,0.24363,0.46368,0.44235,0
115,0.10206,0.6568,-0.042881,0
116,0.21847,0.24395,0.71866,0
117,0.099179,0.58044,0.2547,0
118,0.099179,0.58044,0.2547,0
119,0.009032,0.30479,0.18627,0
120,0.02717,0.16522,0.57394,0
121,0.03597,0.59687,0.38009,0
122,0.17384,0.025474,0.60883,0
123,0.14181,0.5204,-0.14286,0
124,0.47447,0.24154,0.49699,0
125,0.092174,0.79413,0.12557,0
126,0.32889,0.29182,0.59189,0
127,0.022031,0.39093,0.25218,0
128,0.16352,0.71656,0.20611,0
129,0.28597,0.11465,0.58663,0
130,0.28129,0.14994,0.77819,0
131,0.11857,0.51181,0.27315,0
132,0.74328,0.22316,0.7354,0
133,0.016664,0.4264,0.1436,0
134,0.055119,0.16926,0.36539,0
135,0.032386,0.29487,0.4042,0
136,0.2378,0.33083,0.13351,0
137,0.22948,0.56934,0.11665,0
138,0.063017,0.37552,0.37439,0
139,0.11604,0.16749,0.62213,0
140,0.10526,0.58013,0.10396,0
141,0.25546,0.37777,0.2523,0
142,0.44244,0.53623,0.33311,0
143,0.075483,0.43484,-0.083547,0
144,0.13485,0.32525,0.4397,0
145,0.11081,0.5452,0.023202,0
146,0.069509,0.76803,0.131,0
147,0.04626,0.94847,-0.42015,0
148,0.065102,0.14794,0.35361,0
149,0.096341,1.5755,-0.53889,0
150,0.15017,0.53902,0.28788,0
151,0.12447,0.11926,0.569,0
152,0.26733,0.034219,0.86855,0
153,0.024796,0.63019,-0.013257,0
154,-0.02059,0.11585,0.47944,0
155,0.18917,0.55971,0.36704,0
156,0.13726,0.57365,0.1924,0
157,0.055377,0.44661,0.2891,0
158,0.1226,0.34656,0.47659,0
159,0.10292,0.29689,0.52111,0
160,0.015386,0.30697,0.18258,0
161,0.18354,0.1466,0.81147,0
162,0.27486,0.66951,-0.072359,0
163,-0.14535,0.97477,-0.065517,0
164,-0.071948,0.86009,-0.070907,0
165,0.45732,0.35397,0.28859,0
166,0.20132,0.35888,0.40714,0
167,0.076195,0.54584,0.11546,0
168,0.078471,0.84636,0.23804,0
169,0.026435,0.5767,0.31842,0
170,0.15775,0.15845,0.44198,0
171,0.18759,0.49622,0.47051,0
172,-0.008594,0.62404,0.20865,0
173,-0.01771,0.64132,0.10461,0
174,0.086845,0.5514,0.22393,0
175,0.058494,0.5468,0.4149,0
176,0.15732,0.31131,0.45643,0
177,-0.004889,0.79871,0.94984,0
178,0.021612,0.27966,0.17891,0
179,0.028803,0.84343,0.054742,0
180,0.039398,0.37202,0.080629,0
181,0.65635,0.077384,0.73421,0
182,0.14273,0.37092,0.16086,0
183,0.096151,0.11415,0.22231,0
184,0.26616,0.13089,0.70977,0
185,0.023729,0.38453,0.36189,0
186,0.28155,0.37752,0.37625,0
187,0.33135,0.299,0.55876,0
188,0.1733,0.55635,0.30858,0
189,0.068121,0.32842,0.41143,0
190,0.1815,0.19478,0.57198,0
191,0.39241,0.11157,0.57939,0
192,0.010412,0.68844,0.17187,0
193,0.00431,0.051006,0.25272,0
194,0.31399,0.24842,0.74875,0
195,-0.11769,1.0879,-0.12957,0
196,0.17371,0.33871,0.53882,0
197,0.55765,0.23742,0.50231,0
198,0.68551,0.15889,0.83653,0
199,0.18003,0.25084,0.60429,0
200,0.10216,0.75442,0.062758,0
201,0.062512,0.35216,0.22388,0
202,0.1245,0.46146,0.29058,0
203,-0.10409,0.72414,-0.023869,0
204,0.13841,0.60338,0.16742,0
205,0.20691,0.41595,0.20973,0
206,0.073767,0.23613,0.36882,0
207,0.068043,0.86116,0.016726,0
208,-0.028096,0.82888,-0.071003,0
209,0.10035,0.65127,0.082436,0
210,-0.087629,0.84094,-0.20327,0
211,0.25443,0.36013,0.40758,0
212,0.088994,0.74781,0.16931,0
213,0.10529,0.66701,0.27346,0
214,-0.05161,0.95316,-0.25771,0
215,0.041293,0.16339,0.56426,0
216,0.1642,0.48805,0.39308,0
217,0.1828,0.16121,0.45079,0
218,0.07976,0.21088,0.45565,0
219,0.10774,0.15602,0.43256,0
220,0.12606,0.40354,0.20939,0
221,0.056559,0.29438,0.28368,0
222,0.11322,0.67889,0.28401,0
223,0.35682,0.38473,0.40096,0
224,-0.013109,0.89386,-0.15314,0
225,0.050757,0.26632,0.24938,0
226,0.08574,0.27121,0.30362,0
227,0.10618,0.37985,0.39401,0
228,-0.023754,0.61308,-0.16713,0
229,2.2494,0.26218,0.48657,0
230,0.11499,0.24959,0.6015,0
231,0.072307,0.93592,0.3075,0
232,0.035942,0.30725,0.1173,0
233,0.1062,0.60577,-0.033935,0
234,0.15022,0.13263,0.45292,0
235,0.4932,0.3755,0.39807,0
236,0.14166,0.40476,0.35688,0
237,-0.11433,0.40403,0.17507,0
238,0.45078,0,-0.46505,0
239,0.086231,0.31793,0.64058,0
240,0.13453,0.62238,0.28189,0
241,0.048442,0.2066,0.56868,0
242,0.10466,0.25067,0.44173,0
243,0.042544,0.69877,0.077023,0
244,0.085527,0.43084,0.31373,0
245,0.008063,0.88216,0.071766,0
246,0.30993,1.0714,0.25842,0
247,0.021919,0.68192,0.11974,0
248,0.16382,0.39282,0.18736,0
249,0.069929,0.58907,0.29299,0
250,0.21486,0.1722,0.3875,0
251,0.2609,0.65114,0.22233,0
252,0.95469,0.46271,0.32766,0
253,0.096153,0.44599,0.041202,0
254,-0.001294,0.84372,0.062569,0
255,0.028847,0.54845,0.38535,0
256,0.37776,0.71951,0.18867,0
257,0.18995,0.097677,0.72433,0
258,0.16163,0.48088,0.21201,0
259,0.20664,0.20533,0.45234,0
260,0.17028,0.49195,0.27771,0
261,-0.029482,0.11598,0.47193,0
262,0.13142,0.49861,0.22758,0
263,0.097027,0.26791,0.37585,0
264,0.21348,0.3286,0.33247,0
265,-0.01236,0.44718,0.15715,0
266,0.015229,0.31623,0.09339,0
267,0.014768,0.46314,0.42301,0
268,0.24698,0.14362,0.43363,0
269,0.19299,1.1992,-0.004658,0
270,0.017567,0.66592,-0.031707,0
271,0.37747,0.33765,0.4176,0
272,0.32492,0.53748,0.11029,0
273,0.050978,0.70647,-0.17756,0
274,0.09808,1.507,-0.95167,0
275,0.19699,0.31619,0.3653,0
276,0.13182,0.23664,0.40689,0
277,0.060362,0.47234,0.17292,0
278,0.093584,0.27385,0.36804,0
279,0.035972,0,1,0
280,0.38414,0.18685,0.05238,0
281,0.12603,0.11675,0.81911,0
282,0.006784,0.43792,0.46046,0
283,0.12903,0.092665,0.37208,0
284,0.09701,0.33917,0.30177,0
285,0.14855,0.022395,0.69552,0
286,0.080258,0.16186,0.00252,0
287,0.15046,0.44717,0.1319,0
288,0.29876,0.57026,0.20818,0
289,0.22562,0.44145,0.34565,0
290,0.10597,0.622,0.09744,0
291,-0.014139,0.52464,0.13881,0
292,0.16228,0.27196,0.40943,0
293,0.43417,0.2522,0.16562,0
294,0.084412,0.89772,0.00874,0
295,0.007475,0.92009,-0.048855,0
296,0.33194,0.082429,0.92507,0
297,0.086327,0.44217,0.16154,0
298,0.14548,0.18959,0.41125,0
299,0.12759,0.56519,0.096411,0
300,-0.22167,0.86884,0.12546,0
301,0.002235,0.46481,0.25748,0
302,-0.071061,0.50209,-0.094111,0
303,0.75535,0.20816,0.52557,0
304,-0.011781,0.98833,-0.73606,0
305,0.031411,0.46435,0.14699,0
306,0.063186,0.34782,0.023259,0
307,0.033612,0.80686,0.19368,0
308,0.005231,0.32895,0.39363,0
309,0.23369,0.52189,0.45475,0
310,0.10523,0.59844,0.048523,0
311,-0.1805,1.1422,-0.057143,0
312,0.10342,0.064852,0.47989,0
313,-0.014591,0.80076,-0.052227,0
314,0.2317,0.31363,0.3406,0
315,0.11584,0.11889,0.66374,0
316,1.02,0.24643,0.50462,0
317,0.23029,0.7939,0.080647,0
318,0.099402,0.31309,0.27097,0
319,-0.046693,0.14751,0.37767,0
320,0.046904,0.19383,0.41397,0
321,0.009975,0.52653,-0.10527,0
322,0.057755,0.20287,0.21542,0
323,0.079531,0.27916,0.34708,0
324,-0.097708,0.53233,-0.079804,0
325,0,0.73793,0.25685,0
326,0.23606,0.34738,0.11013,0
327,0.16859,0.87122,0.21367,0
328,0.015731,0.67136,-0.13449,0
329,0.19789,0.18458,0.57914,0
330,0.22927,0.34354,0.16041,0
331,-0.037418,0.82394,0.3738,0
332,0.031542,0.76873,-0.31229,0
333,0.001831,0.48876,-0.059301,0
334,0.089399,0.066192,0.67224,0
335,0.06199,0.18837,0.3385,0
336,-0.034125,1.0537,0.10646,0
337,0.054456,0.86938,-0.28548,0
338,0.19749,0.71213,0.24254,0
339,0.13117,0.34146,0.44882,0
340,0.027243,0.08102,0.033947,0
341,0.27123,0.14664,0.50216,0
342,0.36761,0.40986,0.55136,0
343,0.16818,0.35721,0.37306,0
344,0.27849,0.36817,0.399,0
345,0.027439,0.66002,0.25334,0
346,0.26973,0.39421,0.51985,0
347,0.084118,0.56359,0.13528,0
348,0.11121,0.8451,-0.11809,0
349,0.048947,0.62789,0.14656,0
350,0.11371,0.60644,0.25498,0
351,0.25214,0.47814,0.47676,0
352,0.28999,0.703,0.16023,0
353,0.23681,0.16513,0.26082,0
354,0.042405,0.47622,-0.064172,0
355,0.28146,0.11083,0.40498,0
356,0.15175,0.64951,-0.022479,0
357,0.15175,0.64951,-0.022479,0
358,-0.035818,0.23416,0.55223,0
359,0.18507,0.16427,0.54214,0
360,0.38337,0.32868,0.66978,0
361,0.009911,0.31862,0.039984,0
362,0.10352,0.33681,0.38707,0
363,0.22531,0.35489,0.16686,0
364,0.037022,0.18743,0.42612,0
365,0.10847,0.70428,0.27741,0
366,0.057546,0.25255,0.11528,0
367,0.26603,0.015931,0.11827,0
368,0.032262,0.41575,0.15246,0
369,0.10562,0.043648,0.34988,0
370,0.1581,0.45871,-0.018313,0
371,0.21803,0.15274,0.30008,0
372,0.035676,0.054345,0.74324,0
373,0.088235,0.83674,-0.016714,0
374,0.024327,0.50362,0.037323,0
375,0.00379,0.99076,-0.89586,0
376,0.039828,0.25918,0.36053,0
377,0.38794,0.54524,0.38858,0
378,-0.001145,0.77087,-0.098235,0
379,0.085091,0.59246,-0.015481,0
380,0.064281,0.31288,0.67163,0
381,0.01505,0.79463,-0.26637,0
382,0.16765,0.30476,0.045498,0
383,0.035377,0.17643,0.25462,0
384,0.11738,0.44403,0.14367,0
385,0.14746,0.35912,0.13567,0
386,0.052052,0.41386,0.27014,0
387,0.1871,0.30384,0.53382,0
388,0.098263,0.50638,0.36882,0
389,0.51662,0.19937,0.50069,0
390,0.19797,0.20676,0.35932,0
391,0.1191,0.052177,0.31125,0
392,0.11582,0.58771,0.000441,0
393,0.33594,0.056462,0.61423,0
394,0.078846,0.28263,0.44861,0
395,0.14898,0.2165,0.35221,0
396,0.10777,0.1334,0.44126,0
397,0.020413,0.073431,0.39061,0
398,0.22163,0.050926,0.67511,0
399,0.10753,0.38893,0.10842,0
400,0.057974,0.076177,0.40378,0
401,0.029832,0.10678,0.62359,0
402,0.22786,0.55522,0.35726,0
403,0.083469,0.52697,0.46601,0
404,0.13245,0.49601,0.17207,0
405,0.24124,0.48618,0.1691,0
406,0.16713,0.10875,0.28428,0
407,0.060362,0.93956,0.021335,0
408,0.038434,0.15453,0.7702,0
409,0.34324,0.19988,0.71366,0
410,0.18366,0.4261,0.18571,0
411,0.047187,0.47581,0.11701,0
412,0.079415,0.76871,-0.46967,0
413,0.14189,0.55117,0.039995,0
414,0.33836,0.7407,-0.26509,0
415,0.03557,0.3897,0.21567,0
416,0.007613,0.13315,0.20021,0
417,0.035087,0.63376,-0.13399,0
418,0.4639,0.17935,0.34997,0
419,0.12666,0.4197,0.12665,0
420,0.024614,0.1258,0.66592,0
421,0.19774,0.20233,0.27975,0
422,0.20173,0.049235,0.30028,0
423,0.044038,0.45891,0.03056,0
424,0.54826,0.22524,0.57807,0
425,0.11693,0.3704,0.30809,0
426,0.20501,0.529,0.19602,0
427,0.34138,0.4399,0.52176,0
428,0.079668,0.40994,0.081468,0
429,0.010708,0.41259,-0.019117,0
430,0.019737,0.99233,-0.11084,0
431,0.19007,0.095509,0.16282,0
432,0.35739,0.15773,0.26813,0
433,0.087091,0.50497,-0.1293,0
434,0.060213,0.16345,0.52275,0
435,-0.38175,0.86261,0.15603,0
436,0.035038,0.77555,0.29365,0
437,0.11027,0.95497,-0.023001,0
438,0.10943,0.73961,0.007936,0
439,0.2999,0.21015,0.39128,0
440,-0.035068,0.75697,-0.34174,0
441,-0.050878,1.1526,-0.35831,0
442,0.093378,0.45792,-0.15543,0
443,0.067473,0.29618,0.027164,0
444,0.25235,0.57216,-0.26999,0
445,0.27811,0.28355,0.17139,0
446,0.20663,0.5329,0.20077,0
447,0.076856,0.68945,0.27926,0
448,0.076111,0.53508,0.20375,0
449,0.13835,0.63565,0.33475,0
450,0.11192,0.33712,0.37138,0
451,0.055677,0.6419,-0.044552,0
452,0.065576,0.83416,0.12454,0
453,0.29407,0.51577,0.41821,0
454,0.2371,0.29842,0.54358,0
455,0.35312,0.32002,0.32457,0
456,0.019489,0.095677,0.47633,0
457,0.052982,0.68829,0.21005,0
458,0.11591,0.66098,0.010442,0
459,0.09033,0.98126,0.018158,0
460,0.14651,0.7957,-0.025038,0
461,0.060586,0.54849,0.37982,0
462,0.2353,0.22596,0.077636,0
463,0.069594,0.19399,0.080534,0
464,0.46442,0.35997,0.28691,0
465,0.04122,0.67068,-0.026802,0
466,0.15378,0.2422,0.30095,0
467,0.28437,0.29398,0.068673,0
468,0.10225,0.30268,0.19854,0
469,0.29753,0.53368,0.4357,0
470,0.064189,0.326,0.25927,0
471,0.033335,0.27292,0.33343,0
472,0.21606,0.071064,0.44849,0
473,-0.000558,0.6782,0.058934,0
474,0.19963,0.43946,0.14919,0
475,0.41531,0.29896,0.087317,0
476,0.3,0.36587,0.1917,0
477,0.38166,0.036104,0.18377,0
478,0.21697,0.2149,0.56053,0
479,0.16026,0.68687,-0.46757,0
480,0.10058,0.23914,0.2685,0
481,-0.10223,1.0582,-0.56808,0
482,-0.029582,0.66867,0.2419,0
483,0.001215,0.55127,0.12423,0
484,0.10813,0.36487,-0.064007,0
485,0.090769,0.26964,0.32585,0
486,0.047515,0.61252,0.055575,0
487,0.58111,0.27065,0.42851,0
488,0.06558,0.32328,0.15174,0
489,0.26896,0.24503,0.24649,0
490,0.22859,0.40961,0.33357,0
491,0.029544,0.84837,-0.45392,0
492,0.019519,0.18964,0.49966,0
493,0.14823,0.090496,0.4547,0
494,0.062596,0.5341,0.067228,0
495,0.44505,0.099978,0.77851,0
496,0.38054,0.33611,0.56752,0
497,0.038393,0.9194,0.073659,0
498,0.11322,0.28925,0.37193,0
499,0.10395,0.48763,-0.12805,0
500,0.004653,0.43063,0.54918,0
501,-0.027657,0.26593,0.35525,0
502,0.17787,0.62145,0.24149,0
503,0.10311,0.47042,0.15241,0
504,-0.020692,0.66754,0.21126,0
505,0.43995,0.60446,0.18896,0
506,0.12267,0.31732,0.80448,0
507,0.076884,0.48067,0.40539,0
508,-0.65843,0.41018,0.24181,0
509,0.14457,0.21522,0.59305,0
